fid0725,regionname,const230_h,round,respno,urb,r4,central,male,eth_akan,eth_ewe,eth_ga,eth_dagomba,eth_other,vote_npp_pres,vote_ndc_pres,economy_oneyear,poverty,unfair,trustown,trustother,gov_sentus,responsself,akan_5km_l_p,ewe_5km_l_p,akan_30km_l_p,ewe_30km_l_p,dev_factor2,h_30rad_e,popdens5x5
2133,NORTHERN,BIMBILLA,ROUND3,GHA0065,0,0,0,1,0,0,0,0,1,1,0,4,0.4819643,0,0,0,1,0,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
7653,WESTERN,JUABOSO,ROUND4,GHA0065,0,1,0,1,0,0,0,0,1,0,0,4,-1.122426,1,,,1,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
2133,NORTHERN,BIMBILLA,ROUND3,GHA0066,0,0,0,1,0,0,0,0,1,1,0,3,1.068272,0,1,0,1,1,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
7653,WESTERN,JUABOSO,ROUND4,GHA0066,0,1,0,0,0,0,0,0,1,1,0,4,-0.0145682,0,,,0,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
2133,NORTHERN,BIMBILLA,ROUND3,GHA0067,0,0,0,1,0,0,0,0,1,0,0,2,1.068272,0,0,0,0,0,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
7653,WESTERN,JUABOSO,ROUND4,GHA0067,0,1,0,1,0,1,0,0,0,0,1,4,0.7225517,1,,,0,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
2133,NORTHERN,BIMBILLA,ROUND3,GHA0068,0,0,0,0,0,0,0,0,1,0,0,3,1.068272,0,1,0,1,1,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
7653,WESTERN,JUABOSO,ROUND4,GHA0068,0,1,0,0,0,0,0,0,1,0,0,4,1.319353,1,,,1,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
2133,NORTHERN,BIMBILLA,ROUND3,GHA0069,0,0,0,0,0,0,0,0,1,0,1,2,1.068272,1,1,1,1,1,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
7653,WESTERN,JUABOSO,ROUND4,GHA0069,0,1,0,1,1,0,0,0,0,1,0,4,-0.0145682,1,,,0,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
7653,WESTERN,JUABOSO,ROUND4,GHA0070,0,1,0,0,1,0,0,0,0,0,0,1,0.0048611,1,,,1,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
2133,NORTHERN,BIMBILLA,ROUND3,GHA0070,0,0,0,0,0,0,0,0,1,1,0,4,0.4819643,1,0,0,1,0,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
2133,NORTHERN,BIMBILLA,ROUND3,GHA0071,0,0,0,0,0,0,0,1,0,0,1,2,1.09169,1,1,0,1,0,0.1659663,0.0114619,0.0497454,0.0031344,-1.128506,0.1999961,36.31371
7653,WESTERN,JUABOSO,ROUND4,GHA0071,0,1,0,1,0,0,0,0,1,0,0,,-1.122426,1,,,1,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
7653,WESTERN,JUABOSO,ROUND4,GHA0072,0,1,0,0,1,0,0,0,0,1,0,2,-0.5919405,0,,,1,,0.5355906,0.2084328,0.7589734,0.0525191,-0.2101311,0.0361125,108.9366
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0072,0,0,1,0,1,0,0,0,0,1,0,2,1.684909,0,1,0,0,1,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0073,0,1,0,1,0,0,0,0,1,1,0,4,-0.0145682,1,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0073,0,0,1,1,1,0,0,0,0,1,0,3,-0.1308907,1,1,0,1,1,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0074,0,1,0,0,1,0,0,0,0,0,0,1,1.197938,0,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0074,0,0,1,0,1,0,0,0,0,1,0,3,1.068272,0,0,0,1,0,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0075,0,1,0,1,0,0,0,0,1,1,0,5,-1.122426,0,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0075,0,0,1,0,1,0,0,0,0,1,0,2,-0.7241102,0,0,0,1,1,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0076,0,1,0,0,1,0,0,0,0,1,0,5,-1.122426,1,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0076,0,0,1,0,1,0,0,0,0,0,1,2,0.4819643,0,1,0,1,0,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0077,0,1,0,1,0,0,0,1,0,0,1,2,1.253037,0,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0077,0,0,1,1,1,0,0,0,0,1,0,4,-0.1308907,0,1,0,1,1,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0078,0,1,0,0,0,0,0,0,1,1,0,5,1.234135,0,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
11005,CENTRAL,ASIKUMA/ODOBEN/BRAKWA,ROUND3,GHA0078,0,0,1,1,1,0,0,0,0,1,0,4,-0.7241102,1,1,0,0,1,0.7967464,0.0302861,0.9136394,0.0256875,-1.072247,0.0520801,84.16029
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0079,1,0,0,0,0,0,1,0,0,1,0,2,-0.7241102,0,0,0,0,1,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0079,0,1,0,1,1,0,0,0,0,1,0,4,-0.5919405,0,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0080,1,0,0,0,0,1,0,0,0,1,0,4,-1.283315,1,1,0,0,1,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
2946,WESTERN,BIBIANI ANHWIASO-BEKWAI,ROUND4,GHA0080,0,1,0,0,1,0,0,0,0,1,0,1,-1.122426,0,,,1,,0.7711873,0.0263412,0.7667676,0.0276845,0.0929306,0.0278368,165.2017
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0081,1,0,0,1,0,0,1,0,0,1,0,3,-1.283315,0,1,1,1,1,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0081,0,1,0,1,0,0,0,0,1,0,0,2,1.197938,1,,,0,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0082,1,0,0,1,1,0,0,0,0,0,1,1,0.4750524,1,0,0,1,0,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0082,0,1,0,0,1,0,0,0,0,1,0,4,-1.122426,1,,,1,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0083,1,0,0,1,1,0,0,0,0,1,0,3,-0.1378025,1,0,0,0,1,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0083,0,1,0,1,0,0,0,0,1,0,1,1,0.6205653,1,,,1,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0084,0,1,0,0,0,1,0,0,0,0,0,3,0.0900797,1,,,0,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0084,1,0,0,0,0,0,1,0,0,1,0,1,1.684909,0,0,0,0,1,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0085,1,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,0,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0085,0,1,0,1,1,0,0,0,0,1,0,4,-1.122426,1,,,1,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1692,GREATER ACCRA,TROBU-AMASAMAN,ROUND3,GHA0086,1,0,0,0,1,0,0,0,0,1,0,4,-1.283315,1,0,0,0,1,0.4575117,0.182467,0.485549,0.1788562,1.28151,0.0193098,4391.2
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0086,0,1,0,0,1,0,0,0,0,1,0,5,0.601136,0,,,1,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0087,1,0,0,0,1,0,0,0,0,0,0,3,-0.7241102,1,0,0,0,1,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0087,0,1,0,1,1,0,0,0,0,0,0,,1.197938,1,,,1,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0088,1,0,0,1,1,0,0,0,0,1,0,3,-1.283315,0,1,1,0,1,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
3174,WESTERN,EVALUE-GWIRA,ROUND4,GHA0088,0,1,0,0,1,0,0,0,0,1,0,3,1.234135,1,,,1,,0.9093412,0.0139003,0.9234057,0.0144839,-0.2061323,0.0220666,146.2499
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0089,1,0,0,1,0,0,1,0,0,1,0,3,-0.7241102,1,0,1,0,0,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0089,0,1,0,1,1,0,0,0,0,1,0,5,-1.122426,0,,,0,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0090,1,0,0,0,0,1,0,0,0,1,0,,-0.1112553,0,0,0,1,1,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0090,0,1,0,0,0,0,0,0,1,1,0,4,0.0048611,1,,,0,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0091,1,0,0,1,1,0,0,0,0,0,1,3,-0.7241102,0,1,1,0,0,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0091,0,1,0,1,1,0,0,0,0,0,0,5,-1.122426,0,,,1,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0092,1,0,0,1,1,0,0,0,0,0,0,4,-0.0538234,1,1,1,0,0,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0092,0,1,0,0,0,1,0,0,0,0,1,3,0.675665,1,,,1,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0093,1,0,0,0,1,0,0,0,0,0,0,2,0.4819643,1,0,0,1,1,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0093,0,1,0,1,0,0,0,1,0,0,1,3,0.0599607,0,,,1,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
1662,GREATER ACCRA,TEMA EAST,ROUND3,GHA0094,1,0,0,0,1,0,0,0,0,0,0,3,-0.7241102,0,1,1,0,1,0.5539799,0.1460249,0.498105,0.1721506,2.96823,0.0576462,1625.827
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0094,0,1,0,0,0,1,0,0,0,0,0,3,0.0048611,0,,,0,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0095,0,1,0,1,0,0,0,0,1,1,0,1,-0.5919405,1,,,1,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0095,1,0,0,1,0,1,0,0,0,1,0,2,-0.7241102,0,1,1,0,1,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
7892,WESTERN,TARKWA NSUAEM,ROUND4,GHA0096,0,1,0,0,1,0,0,0,0,0,1,3,-1.122426,1,,,1,,0.8198597,0.0205563,0.7685092,0.0600904,0.4369488,0.0248001,257.8932
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0096,1,0,0,0,1,0,0,0,0,0,0,2,1.684909,1,0,0,0,0,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0097,0,1,0,1,1,0,0,0,0,1,0,3,0.0048611,1,,,0,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0097,1,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,1,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0098,0,1,0,0,1,0,0,0,0,1,0,2,0.5822334,1,,,0,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0098,1,0,0,1,1,0,0,0,0,1,0,4,-1.283315,0,1,1,1,1,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0099,0,1,0,1,0,1,0,0,0,1,0,2,-1.122426,1,,,1,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0099,1,0,0,1,1,0,0,0,0,1,0,1,-0.7241102,1,0,0,1,0,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0100,0,1,0,0,1,0,0,0,0,0,1,4,0.5822334,0,,,0,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0100,1,0,0,0,1,0,0,0,0,0,0,2,0.4554171,1,0,0,0,1,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0101,0,1,0,1,0,0,0,0,1,1,0,3,0.0237637,1,,,1,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0101,1,0,0,1,1,0,0,0,0,1,0,4,-1.283315,1,1,0,0,1,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
12640,GREATER ACCRA,OKAIKWEI NORTH,ROUND3,GHA0102,1,0,0,1,1,0,0,0,0,1,0,1,-0.7241102,0,1,1,0,1,0.4948106,0.2213121,0.4729943,0.1815892,1.417597,0.0174163,4732.989
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0102,0,1,0,0,0,0,0,0,1,0,0,,1.197938,1,,,1,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0103,0,1,0,1,0,0,0,0,1,0,0,4,-1.122426,0,,,0,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
1630,GREATER ACCRA,SEGE,ROUND3,GHA0103,0,0,0,1,0,0,1,0,0,0,1,3,1.684909,1,0,0,0,0,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
1630,GREATER ACCRA,SEGE,ROUND3,GHA0104,0,0,0,1,0,0,1,0,0,0,1,2,1.068272,1,1,1,1,1,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3057,WESTERN,PRESTA-HUNIVALLEY,ROUND4,GHA0104,0,1,0,0,0,0,0,0,1,0,0,3,1.849839,1,,,1,,0.8510234,0.0341219,0.8073967,0.0560448,-0.2829427,0.0170134,102.9389
1630,GREATER ACCRA,SEGE,ROUND3,GHA0105,0,0,0,0,0,0,1,0,0,0,1,2,1.684909,1,0,0,1,0,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3012,WESTERN,SUAMAN,ROUND4,GHA0105,0,1,0,1,1,0,0,0,0,1,0,4,0.0048611,1,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1630,GREATER ACCRA,SEGE,ROUND3,GHA0106,0,0,0,0,0,0,1,0,0,0,1,1,-0.1308907,0,0,0,1,1,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3012,WESTERN,SUAMAN,ROUND4,GHA0106,0,1,0,0,0,0,0,0,1,1,0,4,0.6205653,1,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1630,GREATER ACCRA,SEGE,ROUND3,GHA0107,0,0,0,0,0,0,1,0,0,0,0,2,1.098601,1,0,0,1,1,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3012,WESTERN,SUAMAN,ROUND4,GHA0107,0,1,0,1,1,0,0,0,0,0,1,,0.0048611,0,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1630,GREATER ACCRA,SEGE,ROUND3,GHA0108,0,0,0,1,0,0,1,0,0,0,1,3,1.684909,1,0,0,0,0,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3012,WESTERN,SUAMAN,ROUND4,GHA0108,0,1,0,0,0,0,0,0,1,1,0,4,1.253037,1,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1630,GREATER ACCRA,SEGE,ROUND3,GHA0109,0,0,0,1,0,0,0,0,1,0,0,2,1.684909,1,0,0,0,0,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3012,WESTERN,SUAMAN,ROUND4,GHA0109,0,1,0,1,0,0,0,0,1,0,1,3,-1.122426,1,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1630,GREATER ACCRA,SEGE,ROUND3,GHA0110,0,0,0,1,0,0,1,0,0,0,1,2,1.684909,1,1,1,1,0,0.485471,0.1652759,0.0342157,0.0541783,0.4832957,0.2038017,96.69171
3012,WESTERN,SUAMAN,ROUND4,GHA0110,0,1,0,0,1,0,0,0,0,1,0,4,-0.0145682,0,,,0,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0111,1,0,0,1,0,1,0,0,0,1,0,2,0.4554171,0,0,0,0,1,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
3012,WESTERN,SUAMAN,ROUND4,GHA0111,0,1,0,1,0,0,0,0,1,0,0,4,-1.122426,1,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0112,1,0,0,1,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,1,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
3012,WESTERN,SUAMAN,ROUND4,GHA0112,0,1,0,0,0,0,0,0,1,0,0,3,-0.5256245,1,,,1,,0.7879598,0.0277723,0.6888345,0.0694736,-1.12964,0.0384045,102.4327
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0113,1,0,0,0,1,0,0,0,0,0,0,2,-1.283315,1,0,0,1,0,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0113,0,1,0,1,0,0,0,0,1,0,1,5,1.272467,1,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0114,1,0,0,0,0,1,0,0,0,0,1,1,-1.283315,0,0,0,0,1,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0114,0,1,0,0,0,0,0,0,1,0,1,4,0.0048611,1,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0115,0,1,0,1,0,0,0,0,1,0,0,3,-1.122426,1,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0115,1,0,0,1,0,1,0,0,0,1,0,2,-0.6704605,0,1,1,1,0,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0116,1,0,0,1,1,0,0,0,0,0,0,4,-0.1112553,1,1,1,0,,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0116,0,1,0,0,0,0,0,0,1,0,1,4,-0.5067218,1,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0117,1,0,0,0,0,1,0,0,0,0,1,4,-1.283315,1,1,1,0,0,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0117,0,1,0,1,0,0,0,0,1,1,0,4,1.849839,0,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
1665,GREATER ACCRA,ASHAIMAN,ROUND3,GHA0118,1,0,0,1,1,0,0,0,0,0,1,2,-0.7241102,1,1,1,0,0,0.4484705,0.189747,0.3471744,0.2638032,0.8153272,0.0577251,1560.425
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0118,0,1,0,0,0,0,0,0,1,1,0,4,-1.122426,0,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0119,0,1,0,1,0,0,0,0,1,0,1,2,1.197938,1,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
2954,WESTERN,SEFWI-WIAWSO,ROUND4,GHA0120,0,1,0,0,0,0,0,0,1,1,0,4,0.6205653,1,,,1,,0.8678493,0.0240133,0.7963848,0.0324146,-0.4556985,0.0242173,83.70226
1124,CENTRAL,KEEA,ROUND4,GHA0121,0,1,1,1,1,0,0,0,0,0,0,2,-0.0145682,1,,,0,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
1124,CENTRAL,KEEA,ROUND4,GHA0122,0,1,1,0,1,0,0,0,0,0,1,3,0.6205653,1,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
1124,CENTRAL,KEEA,ROUND4,GHA0123,0,1,1,1,1,0,0,0,0,1,0,4,-1.122426,1,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
1124,CENTRAL,KEEA,ROUND4,GHA0124,0,1,1,0,1,0,0,0,0,0,1,,0.6205653,1,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
1124,CENTRAL,KEEA,ROUND4,GHA0125,0,1,1,1,1,0,0,0,0,0,0,4,0.601136,0,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
1124,CENTRAL,KEEA,ROUND4,GHA0126,0,1,1,0,1,0,0,0,0,0,1,2,1.197938,0,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
1124,CENTRAL,KEEA,ROUND4,GHA0127,0,1,1,1,1,0,0,0,0,1,0,1,1.849839,1,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
13316,GREATER ACCRA,DADE-KOTOPON,ROUND3,GHA0127,1,0,0,0,0,0,1,0,0,1,0,4,-1.283315,1,0,0,0,1,0.3019464,0.0921071,0.3810231,0.1513393,0.9770086,0.0130906,3904.246
1124,CENTRAL,KEEA,ROUND4,GHA0128,0,1,1,0,1,0,0,0,0,0,0,4,0.601136,,,,1,,0.6668711,0.0605833,0.9101821,0.0377717,-0.3483642,0.0685265,151.6333
13316,GREATER ACCRA,DADE-KOTOPON,ROUND3,GHA0128,1,0,0,1,0,0,1,0,0,1,0,2,-0.7241102,1,1,0,1,1,0.3019464,0.0921071,0.3810231,0.1513393,0.9770086,0.0130906,3904.246
906,CENTRAL,CAPE COAST,ROUND4,GHA0129,0,1,1,1,0,1,0,0,0,0,0,4,-0.5919405,1,,,1,,0.7231021,0.0484658,0.8551254,0.040296,1.82067,0.0330014,624.9529
13316,GREATER ACCRA,DADE-KOTOPON,ROUND3,GHA0129,1,0,0,0,0,0,1,0,0,0,1,2,0.5053818,1,0,0,0,1,0.3019464,0.0921071,0.3810231,0.1513393,0.9770086,0.0130906,3904.246
